14500,bshaw,Thoughtworks,Daniel,Jacobs,Female,djacobs@yodel.com,Rio Vista,59.179.31.237,1956/02/13,41711.4,67624952679590288,maestro
14501,mcarr,Jaloo,Bonnie,Gibson,Male,bgibson@avavee.edu,Willows,172.102.255.114,1963/03/07,48237.63,6304182480445491537,maestro
14502,lward,Youbridge,Jessica,Jacobs,Female,jjacobs@skiba.gov,Berkeley,68.81.204.86,1962/04/08,24666.06,6394817418806400,instapayment
14503,abanks,Myworks,Christina,Anderson,Female,canderson@thoughtbridge.name,Reedley,247.241.227.144,1970/08/26,44789.48,6771810755035872653,laser
14504,cfox,Kanoodle,Theresa,Arnold,Female,tarnold@twitterbridge.com,Del Rey Oaks,3.161.102.41,1954/03/22,11597.99,63041363451962824,maestro
14505,myoung,Gabtype,Jeremy,Ortiz,Male,jortiz@zoombox.edu,Selma,229.28.30.82,1970/06/12,17286.95,4405887336193886,visa-electron
14506,bgraham,Mita,Howard,Torres,Female,htorres@rooxo.gov,Wheatland,238.200.148.54,1951/03/23,1138.3,201911142303614,diners-club-enroute
14507,sreynolds,Babbleopia,Joe,Gray,Male,jgray@fadeo.biz,Daly City,188.128.203.172,1960/09/10,27718.7,6771540382504256479,laser
14508,ddiaz,Tagcat,James,Wheeler,Male,jwheeler@riffwire.gov,Hillsborough,42.171.193.29,1960/05/20,30252.64,3576969518384940,jcb
14509,gfreeman,Babbleblab,Deborah,Black,Male,dblack@meeveo.net,Gonzales,154.18.92.91,1976/10/30,20565.72,4026206891447059,visa-electron
14510,lwells,Aivee,Steven,Hernandez,Male,shernandez@avaveo.mil,Alameda,255.105.32.14,1978/01/26,10451.42,3579900541646002,jcb
14511,rdixon,Buzzbean,Richard,Ross,Male,rross@yodel.org,Hesperia,163.137.29.84,1981/12/16,28141.12,6333201560242327319,switch
14512,wrice,Skinder,Phillip,Gardner,Male,pgardner@yombu.gov,Yucca Valley,23.54.129.187,1973/08/30,8900.59,3561994086201786,jcb
14513,ssanchez,Trilia,Ronald,Perez,Female,rperez@oyondu.net,Santa Clara,194.87.180.27,1959/06/15,9911.03,5602211141056469,bankcard
14514,dmyers,Devcast,Gary,Morris,Female,gmorris@realbuzz.org,Pomona,158.159.169.20,1958/11/12,30195.37,3544358783069395,jcb
14515,bpatterson,Ozu,Joe,Weaver,Female,jweaver@skipfire.info,Firebaugh,194.121.188.130,1982/10/08,24469.16,3556103609586841,jcb
14516,jferguson,Realblab,Earl,Hernandez,Male,ehernandez@innotype.net,Santa Monica,31.197.195.242,1989/09/01,37913.79,5556726812951132,diners-club-us-ca
14517,bwillis,Mita,Paula,Carr,Male,pcarr@lajo.name,Carlsbad,170.221.118.85,1986/02/05,31080.51,56022366544397681,china-unionpay
14518,plopez,Izio,Emily,Rose,Female,erose@linkbridge.net,Goleta,154.186.170.163,1989/04/14,45701.71,4026036486132208,visa-electron
14519,shicks,Podcat,Amy,Gray,Male,agray@edgewire.gov,Atherton,132.3.233.124,1988/08/28,38663.01,3538442907100829,jcb
14520,gfoster,Aimbu,Chris,Fisher,Female,cfisher@topdrive.name,Livingston,89.13.18.218,1983/10/24,14160.32,633472803821882978,solo
14521,tgarcia,Oba,Catherine,Allen,Male,callen@oyoloo.com,Moraga,131.193.242.70,1953/05/06,28861.86,30155104296534,diners-club-carte-blanche
14522,jjackson,Gigaclub,John,Adams,Female,jadams@gigashots.mil,Santa Clara,223.92.171.116,1987/04/07,40416.81,5499339098883878,mastercard
14523,lcook,Einti,Cynthia,Carter,Male,ccarter@eidel.mil,Tustin,55.203.151.50,1986/11/08,37046.0,67622611997696837,maestro
14524,rthomas,Kamba,Samuel,Greene,Female,sgreene@lajo.org,McFarland,240.84.41.44,1966/07/19,28231.55,3561462524397095,jcb
14525,sjenkins,Thoughtworks,Deborah,Simmons,Female,dsimmons@babblestorm.mil,Chico,138.207.224.58,1974/09/29,27238.89,3580670382447185,jcb
14526,fcook,Gabvine,Tammy,Taylor,Male,ttaylor@flipbug.biz,Santa Fe Springs,56.29.147.58,1957/10/15,24590.06,3551373502430802,jcb
14527,swilliams,Topicware,Kathleen,Hughes,Female,khughes@vimbo.edu,Lakeport,233.87.156.142,1953/09/30,43060.41,374283836210500,americanexpress
14528,jgarza,Feedbug,Rose,Alexander,Male,ralexander@livetube.edu,Alturas,253.203.64.203,1950/11/28,10622.42,5602221912476059305,china-unionpay
14529,lwagner,Demizz,Kimberly,Warren,Male,kwarren@rooxo.name,Brisbane,95.254.126.178,1957/08/21,9496.74,3586093081637697,jcb
14530,emarshall,Topicblab,Phyllis,Gutierrez,Male,pgutierrez@babbleset.com,McFarland,202.70.74.167,1988/05/06,49732.24,30582149870132,diners-club-carte-blanche
14531,msanchez,Ooba,Kevin,Harrison,Male,kharrison@shufflebeat.mil,Pleasanton,208.109.215.208,1981/09/19,43207.6,5893331571908934949,maestro
14532,cmorales,Yacero,Michelle,Powell,Male,mpowell@babbleblab.edu,Palm Desert,236.187.34.154,1984/07/29,25874.88,3534164814996875,jcb
14533,wwelch,Shuffletag,Peter,Hudson,Male,phudson@fadeo.biz,Westmorland,152.82.220.66,1966/11/10,47098.18,3566426763718605,jcb
14534,aharris,Oozz,Laura,Kim,Male,lkim@meedoo.edu,Pittsburg,118.168.23.112,1976/10/21,41189.41,4911846982820055045,switch
14535,kryan,Zoomcast,Kathy,Porter,Female,kporter@edgetag.biz,Blythe,59.139.170.199,1973/08/02,4193.09,3539062735010310,jcb
14536,welliott,Ntag,Jesse,Rogers,Male,jrogers@babbleblab.gov,Newman,169.9.174.121,1965/10/17,21820.32,3543800738376632,jcb
14537,jfrazier,Trunyx,Irene,Henderson,Male,ihenderson@vimbo.biz,Covina,214.45.221.183,1969/09/25,31641.17,3541076606854099,jcb
14538,jtaylor,Youbridge,Amy,Fowler,Female,afowler@vinte.com,Yreka,202.50.193.33,1968/07/13,23510.2,6396004112650321,instapayment
14539,epowell,Feedfish,Denise,Bell,Male,dbell@browseblab.com,Ferndale,14.97.207.44,1976/10/02,6290.34,3548524656612167,jcb
14540,ghicks,Wikibox,Andrea,Stevens,Female,astevens@yabox.net,Stockton,109.9.158.94,1978/12/01,7023.37,6380486152574891,instapayment
14541,jfoster,Avamm,Jessica,Graham,Male,jgraham@tagopia.biz,Los Gatos,173.74.73.236,1960/09/10,12602.11,6331104020430564,switch
14542,lray,Dynabox,Amanda,Collins,Female,acollins@zoonoodle.edu,Rancho Santa Margarita,232.187.145.234,1956/07/03,1493.26,3541488473149372,jcb
14543,wthomas,Gabtune,Douglas,Warren,Male,dwarren@pixope.org,Gilroy,216.202.224.161,1967/08/21,14916.26,6395106628243805,instapayment
14544,ltucker,Tazz,Ryan,Garrett,Male,rgarrett@eimbee.gov,Piedmont,196.115.222.229,1975/10/23,36296.09,3533413265929369,jcb
14545,rfowler,Wikizz,Louise,Lopez,Male,llopez@buzzdog.info,Truckee,123.184.33.108,1980/03/03,44820.0,201591974847951,diners-club-enroute
14546,jstone,Flashdog,Gregory,Welch,Female,gwelch@dabtype.com,Buellton,33.223.91.19,1956/08/28,6194.76,3553719392975884,jcb
14547,hreyes,Trudeo,Susan,Kelley,Female,skelley@fadeo.edu,El Centro,231.88.113.91,1969/08/29,37367.62,560225496572128843,china-unionpay
14548,hfields,Fadeo,Joe,Clark,Male,jclark@dynava.gov,Placerville,182.184.106.146,1971/11/06,20086.97,3535735805017042,jcb
14549,wspencer,Trilia,Jennifer,Kelley,Male,jkelley@tambee.biz,Oakdale,146.223.106.25,1984/01/06,35228.39,4844520128217394,visa-electron
14550,awest,Gevee,Diana,Armstrong,Male,darmstrong@voonder.biz,Sonora,7.62.234.237,1951/04/16,7645.53,36085190680115,diners-club-international
14551,brichards,Jayo,Philip,Wood,Female,pwood@thoughtbridge.org,San Jacinto,56.174.208.78,1973/06/18,16839.53,3557799960661047,jcb
14552,jholmes,Skippad,Jeffrey,Chapman,Male,jchapman@zoomdog.gov,Downey,84.179.46.159,1964/05/23,38081.12,5602225687843155,bankcard
14553,bstephens,Trunyx,Philip,Roberts,Male,proberts@jayo.info,Fowler,89.184.19.201,1973/11/15,48491.72,3560453149421049,jcb
14554,bcollins,Photofeed,Nicholas,Wilson,Female,nwilson@livetube.org,Rosemead,83.17.210.87,1963/04/07,19955.94,3543356103284547,jcb
14555,rmatthews,Quinu,James,Welch,Male,jwelch@devcast.info,Rancho Cucamonga,159.187.33.105,1956/04/03,15928.96,0604853478424767,maestro
14556,hgreen,Photolist,Diane,Mills,Male,dmills@twitterworks.name,St. Helena,110.22.106.77,1953/04/21,8708.43,5602250388911234,china-unionpay
14557,tcruz,Photobug,Fred,Harrison,Male,fharrison@avaveo.biz,El Centro,221.43.235.117,1957/08/27,41832.55,3534203756230842,jcb
14558,cfields,Twitterworks,Jonathan,Russell,Male,jrussell@topicshots.net,Maywood,56.61.36.4,1979/12/01,13360.42,3548866495701713,jcb
14559,ahanson,Tekfly,Patrick,Lee,Female,plee@innotype.biz,City of Industry,121.112.117.52,1967/08/25,34540.69,3570478624601672,jcb
14560,sparker,Youfeed,Eugene,Wagner,Female,ewagner@photobug.name,Parlier,4.161.189.125,1959/03/07,24534.71,56022252204469103,china-unionpay
14561,jcruz,Topiczoom,Janice,Reyes,Male,jreyes@vinte.gov,Yucaipa,234.241.113.0,1964/01/14,11576.54,3565875867042604,jcb
14562,tcooper,Voonte,Barbara,Harper,Female,bharper@trupe.mil,San Dimas,107.27.203.239,1968/02/25,14113.16,3554220271091447,jcb
14563,gflores,Feedspan,Billy,Jones,Female,bjones@twitterbeat.com,Rohnert Park,186.238.194.188,1969/10/22,45177.31,3563501174481655,jcb
14564,blawrence,Feedfire,Annie,Fernandez,Male,afernandez@mynte.com,Shafter,22.234.135.3,1966/07/28,20948.49,4917056163059419,visa-electron
14565,jberry,Gevee,Diana,Cook,Male,dcook@roomm.gov,Santa Maria,236.160.68.235,1988/11/05,12432.53,5602258453117355,bankcard
14566,jcruz,Tagcat,Evelyn,Hanson,Female,ehanson@flashpoint.org,San Jose,182.128.216.250,1989/02/12,44410.04,5602245064918180,bankcard
14567,cpalmer,Demivee,Martin,Lewis,Female,mlewis@oozz.biz,Loyalton,116.89.255.126,1985/08/28,35150.56,3554282373002102,jcb
14568,sclark,Rhyloo,Gregory,Allen,Male,gallen@devbug.edu,Palos Verdes Estates,55.111.181.140,1976/03/07,35865.62,4905217347967703,switch
14569,ltorres,Skalith,Theresa,Walker,Female,twalker@devpulse.info,Plymouth,230.71.204.164,1983/05/07,38964.35,6386184177765180,instapayment
14570,jandrews,Blognation,Christine,Montgomery,Male,cmontgomery@vipe.biz,Imperial,223.186.102.10,1980/01/30,29705.66,5610698536418819,bankcard
14571,rharrison,Fadeo,Paul,Kennedy,Male,pkennedy@trupe.name,Loma Linda,176.62.144.171,1965/01/02,11408.8,374283032208282,americanexpress
14572,evasquez,Avavee,Maria,Reed,Female,mreed@rhyzio.info,Holtville,186.80.107.240,1961/02/12,46132.92,3585527956624547,jcb
14573,cjordan,Skipfire,Jesse,Torres,Male,jtorres@realmix.gov,Aliso Viejo,126.93.5.48,1951/06/20,49923.99,5048375273050392,mastercard
14574,rwood,Twitterbridge,Walter,Shaw,Female,wshaw@jaxnation.edu,Firebaugh,54.107.154.242,1977/08/24,29833.75,3546446855003067,jcb
14575,spatterson,Bubblemix,Stephen,Pierce,Male,spierce@zoonder.org,Capitola,184.30.91.248,1952/01/09,43956.66,5444104269243815,mastercard
14576,cwelch,Skiba,Chris,Griffin,Female,cgriffin@skinte.mil,Pismo Beach,96.159.208.244,1962/05/16,16196.81,5526966560049252,diners-club-us-ca
14577,wburke,Babbleblab,Janet,Mcdonald,Female,jmcdonald@dabtype.name,Whittier,225.50.40.190,1976/07/15,2336.74,3539475357764719,jcb
14578,dwashington,Browsetype,John,Hawkins,Female,jhawkins@skipstorm.mil,Palos Verdes Estates,24.124.41.186,1976/10/29,27018.46,3573646693420334,jcb
14579,bchavez,Meezzy,Melissa,Ferguson,Female,mferguson@mymm.info,Tustin,4.91.122.23,1978/11/17,22443.16,3570635302618092,jcb
14580,jday,Demivee,Arthur,Dean,Male,adean@eidel.net,Laguna Woods,247.63.247.239,1958/09/06,37917.65,5602214290265626,bankcard
14581,sgordon,Kamba,John,Nelson,Male,jnelson@meevee.edu,Carson,17.215.229.176,1981/02/16,34105.22,30214465231745,diners-club-carte-blanche
14582,jrodriguez,Thoughtsphere,Carol,Kelly,Male,ckelly@rhynoodle.com,Coronado,118.116.78.17,1979/04/22,37476.99,4913668097751673,visa-electron
14583,jmartin,Voonder,Tina,Mcdonald,Male,tmcdonald@jabbersphere.edu,Montclair,46.6.96.18,1977/09/16,14280.32,5020881651329036922,maestro
14584,jhawkins,Quinu,Juan,Mendoza,Female,jmendoza@meezzy.mil,Fullerton,222.146.67.71,1988/02/25,50393.87,5602223362562804776,china-unionpay
14585,pmartinez,Wikizz,Nancy,Hunter,Male,nhunter@feedbug.edu,Newman,193.247.171.145,1981/12/17,8194.97,3544261721110356,jcb
14586,rburton,Mycat,Wayne,White,Female,wwhite@jazzy.net,Newport Beach,114.196.128.247,1974/11/11,11268.31,3546057701086212,jcb
14587,aroberts,Photobug,Joyce,Richards,Male,jrichards@topicware.edu,Scotts Valley,116.219.197.144,1975/07/05,15717.47,5610964168389011,bankcard
14588,wkim,Katz,Judy,Mccoy,Male,jmccoy@topdrive.net,Morgan Hill,66.11.78.43,1989/05/29,31279.04,50203827553844776,maestro
14589,sramirez,Divanoodle,Julie,Bradley,Male,jbradley@skyble.mil,Sutter Creek,116.147.98.213,1981/06/23,16067.14,3554513604147153,jcb
14590,alewis,Rhynyx,William,Fields,Female,wfields@photofeed.org,Perris,132.208.159.18,1976/12/10,17831.86,3544950988510247,jcb
14591,dscott,Browsebug,Howard,Carr,Female,hcarr@chatterbridge.info,Redwood City,72.217.2.134,1956/04/27,33973.05,374283706899895,americanexpress
14592,edixon,Digitube,Frances,Cooper,Male,fcooper@muxo.mil,Lodi,80.13.75.220,1954/06/11,29321.05,3556013250481681,jcb
14593,coliver,Quimm,Susan,Rodriguez,Female,srodriguez@eare.gov,Laguna Niguel,10.167.129.47,1968/09/05,41663.29,3532037682836443,jcb
14594,awallace,Thoughtmix,Terry,Harrison,Male,tharrison@eimbee.net,San Joaquin,10.146.180.181,1960/04/04,25962.78,5215457258711763,mastercard
14595,jwashington,Oloo,Nancy,Riley,Female,nriley@yozio.edu,Newark,203.102.79.16,1954/08/03,42637.24,4903542300641008321,switch
14596,ethompson,Rhycero,Andrew,Young,Female,ayoung@twitterbeat.edu,La Mesa,180.117.128.2,1975/12/29,22611.87,3543891440106318,jcb
14597,amorrison,Fatz,Juan,Powell,Male,jpowell@realfire.net,Calipatria,179.60.88.241,1953/11/14,17799.94,3565976318383215,jcb
14598,swilliamson,Thoughtstorm,Janet,Fields,Female,jfields@jetpulse.info,McFarland,11.211.46.114,1970/07/11,16411.5,201895136877545,diners-club-enroute
14599,rhenderson,Teklist,Michelle,Lewis,Female,mlewis@gabvine.edu,McFarland,112.223.58.41,1975/03/31,35484.58,5602231057865687,bankcard
14600,sjenkins,Kimia,Jesse,King,Male,jking@izio.gov,Santa Rosa,127.14.178.243,1956/11/11,41016.71,3556530094410303,jcb
14601,bwarren,Centizu,Victor,Graham,Male,vgraham@photospace.com,Placentia,7.59.25.196,1964/04/20,47874.12,5500023693765410,mastercard
14602,cbowman,Dynabox,Todd,Dean,Male,tdean@livetube.biz,Clovis,46.225.44.112,1974/04/28,19659.08,675990942606200339,maestro
14603,dfowler,Flipopia,Ruth,Bryant,Female,rbryant@twitterbeat.net,Windsor,252.214.57.134,1974/05/05,25634.59,374622042950864,americanexpress
14604,scarter,Yacero,Kathryn,Cruz,Male,kcruz@brightbean.net,Carlsbad,255.176.96.177,1955/09/22,39306.86,5602217162029590,bankcard
14605,jyoung,Skalith,Frances,Payne,Male,fpayne@blogtag.biz,Hemet,169.187.164.23,1980/07/11,15432.14,3570723272632002,jcb
14606,phansen,Twimbo,Donald,Diaz,Male,ddiaz@divanoodle.info,Palm Desert,66.161.235.86,1955/04/29,43158.08,633466722456276157,solo
14607,cgreene,Photobug,David,Montgomery,Male,dmontgomery@kayveo.info,Glendora,189.206.181.29,1961/03/25,39179.55,3577314380861635,jcb
14608,tsanders,Dabvine,David,Ortiz,Female,dortiz@yoveo.biz,San Clemente,149.126.219.112,1951/09/20,16416.18,374288977137784,americanexpress
14609,gbutler,Eire,Susan,Hunt,Male,shunt@feednation.edu,Sand City,218.73.118.97,1979/12/28,35817.62,30055072738741,diners-club-carte-blanche
14610,jmatthews,Eadel,Irene,Johnston,Female,ijohnston@jaxbean.mil,Hayward,217.127.204.229,1986/09/11,16990.04,3581309948602921,jcb
14611,jscott,Brainbox,Donna,Myers,Male,dmyers@gabcube.info,Union City,101.113.135.246,1985/08/26,37497.38,5610016549270178,bankcard
14612,twright,Feedfish,Roger,Tucker,Female,rtucker@aimbu.edu,Amador City,157.223.99.208,1965/01/18,24461.57,3533808047448259,jcb
14613,jgutierrez,Twiyo,Julia,Dunn,Female,jdunn@fatz.net,Atascadero,115.26.84.250,1961/11/03,50519.3,3551508942974162,jcb
14614,tclark,Meembee,Jeremy,Alexander,Female,jalexander@lajo.net,Goleta,70.19.214.129,1966/05/16,33884.44,6377407309883485,instapayment
14615,kfox,Blognation,George,Brown,Female,gbrown@aivee.name,Banning,103.68.176.134,1961/03/22,32872.97,374622731371851,americanexpress
14616,broberts,Edgewire,Russell,Rose,Male,rrose@cogilith.org,Los Alamitos,114.46.190.255,1958/11/16,48679.29,4405702489637490,visa-electron
14617,ecarroll,Youtags,Kathryn,Stanley,Female,kstanley@npath.biz,Sausalito,54.173.19.108,1976/03/11,15151.54,5553166899228836,diners-club-us-ca
14618,jdiaz,Nlounge,Denise,Fernandez,Female,dfernandez@divape.gov,Rohnert Park,186.100.161.113,1974/09/10,38950.13,5893139479862358085,maestro
14619,jdixon,Skinix,Joe,Hernandez,Female,jhernandez@mybuzz.edu,Brentwood,207.41.236.33,1951/03/06,28762.49,5100133514075701,mastercard
14620,lsanders,Vimbo,Arthur,Price,Female,aprice@bluejam.name,Bell Gardens,106.236.207.94,1959/01/18,17048.61,372301071373007,americanexpress
14621,cdiaz,Skiptube,Henry,Walker,Male,hwalker@wikivu.name,Rosemead,167.236.172.106,1961/10/04,28415.97,3557580196173415,jcb
14622,bbailey,Twitterwire,Louise,Burns,Female,lburns@dablist.biz,Lakewood,200.19.212.118,1987/04/26,11269.78,3585087266253016,jcb
14623,apowell,Dynabox,Benjamin,Henry,Male,bhenry@avamm.gov,Oakley,242.90.97.144,1959/09/15,46849.48,6709016779445566012,laser
14624,anelson,Aimbu,Joseph,Bell,Male,jbell@buzzbean.info,Menlo Park,163.171.115.209,1977/04/19,6719.43,3578374335425075,jcb
14625,mchavez,Leenti,Kathleen,Ross,Male,kross@einti.info,Fowler,135.167.18.222,1972/12/31,39331.15,3589944325492207,jcb
14626,cnichols,Lazzy,Donna,Rogers,Female,drogers@yakijo.mil,Ontario,101.244.179.84,1955/08/18,44045.35,3568350028127006,jcb
14627,aalexander,Zooxo,Christina,Armstrong,Female,carmstrong@edgewire.name,Madera,138.146.69.192,1984/08/11,42838.35,3563522729647459,jcb
14628,rperkins,Camido,Jason,Collins,Female,jcollins@jaxworks.net,Fowler,2.210.219.97,1954/01/07,14326.18,3541457836985608,jcb
14629,jlewis,Janyx,Gloria,Jordan,Male,gjordan@cogilith.name,Coalinga,106.217.182.113,1959/06/30,26433.4,6304859496471814097,laser
14630,rgreen,Oyonder,Wanda,Ruiz,Male,wruiz@zoozzy.mil,Del Mar,75.5.217.252,1982/01/14,28706.74,4026596447907881,visa-electron
14631,jboyd,Trunyx,Matthew,Hunt,Male,mhunt@brainbox.name,Rancho Cordova,139.38.72.110,1986/04/16,36302.21,3573900639538000,jcb
14632,wcrawford,Vinder,Evelyn,Thomas,Female,ethomas@kanoodle.org,Arroyo Grande,2.195.232.108,1964/07/02,13142.89,4844092170594856,visa-electron
14633,vmiller,Aivee,Philip,Lee,Male,plee@avamba.edu,Tehama,135.224.200.196,1978/12/17,40674.53,5583694047961424,diners-club-us-ca
14634,rpayne,Twitternation,Julia,Johnston,Female,jjohnston@voonyx.net,Agoura Hills,81.207.147.200,1987/08/12,40338.53,3584617256146787,jcb
14635,gmarshall,Podcat,Douglas,Watson,Female,dwatson@skiba.gov,Dana Point,154.216.20.101,1966/09/03,46114.4,3560391944417335,jcb
14636,rmoreno,Buzzdog,Richard,Ferguson,Male,rferguson@blogxs.info,Santa Cruz,145.90.50.16,1964/11/17,16222.91,3583780134527056,jcb
14637,rpeters,Dynazzy,Sandra,Palmer,Male,spalmer@topiczoom.net,California City,85.191.163.15,1957/02/13,16902.34,3555080305915337,jcb
14638,bolson,Tazz,Sarah,Burton,Male,sburton@twitterworks.net,Oxnard,107.17.17.72,1954/09/05,21520.06,3545048386771633,jcb
14639,mthomas,BlogXS,Gloria,Jacobs,Female,gjacobs@babbleset.mil,Redlands,218.121.7.227,1957/01/30,7586.01,201827890489969,diners-club-enroute
14640,banderson,Edgetag,Harold,Hunt,Female,hhunt@jabberbean.org,Gardena,78.212.154.182,1988/12/18,26026.1,3571349240284293,jcb
14641,ereed,Dabtype,Samuel,Perry,Male,sperry@jayo.name,Lathrop,177.85.165.70,1958/09/13,27824.49,4405142941183959,visa-electron
14642,sclark,Tagfeed,Kathy,Sims,Male,ksims@wordtune.org,Palm Desert,75.17.6.232,1974/10/07,28348.56,201658207855315,diners-club-enroute
14643,pstanley,Vinder,Katherine,Smith,Male,ksmith@youbridge.name,Colma,212.209.17.12,1950/07/07,5993.72,5602232737573584,bankcard
14644,rreid,Buzzshare,Sara,Powell,Female,spowell@linklinks.gov,Belvedere,12.107.187.45,1967/08/11,34566.09,670999368564387615,laser
14645,gmyers,Abatz,Ernest,Owens,Male,eowens@voolith.info,Ventura,251.88.119.139,1960/04/16,24242.59,67711890417731463,laser
14646,alane,Twinte,Tammy,Flores,Male,tflores@oyoyo.net,Lathrop,30.192.207.220,1973/06/29,36309.04,3573536655052078,jcb
14647,rcoleman,Devshare,Jessica,Shaw,Female,jshaw@oyonder.info,Arroyo Grande,204.85.181.73,1981/05/27,32173.82,30196994841799,diners-club-carte-blanche
14648,wkim,Meembee,Patrick,Campbell,Female,pcampbell@youopia.org,Woodside,195.212.38.191,1961/08/30,8993.85,3577909803344034,jcb
14649,bhunt,Realblab,Rachel,Reed,Male,rreed@feedfire.gov,Encinitas,125.252.127.168,1988/09/18,21259.23,5002354180451104,mastercard
14650,jbowman,Quinu,Beverly,Rogers,Male,brogers@twitterwire.biz,Dublin,227.230.113.224,1960/11/12,40634.72,3553940328847787,jcb
14651,apeters,Skipfire,Paul,Bennett,Male,pbennett@twitterbridge.net,Mission Viejo,213.209.10.127,1967/05/08,41098.62,3548611585644005,jcb
14652,rwagner,Avamm,Barbara,Fields,Male,bfields@skinder.biz,Concord,224.223.124.128,1962/01/31,10416.69,337941903563020,americanexpress
14653,gmendoza,Avaveo,Peter,Richardson,Male,prichardson@blogxs.org,Carpinteria,66.166.191.146,1980/03/12,34441.6,6706185217046631639,laser
14654,mgarza,Flashdog,Sean,Lee,Female,slee@jaxworks.gov,Arcata,159.37.78.197,1952/09/02,48971.46,4911564880589432,switch
14655,jnguyen,Devpoint,Andrew,Miller,Female,amiller@zoovu.name,Poway,51.153.212.207,1964/04/06,3874.89,5602227511513855,china-unionpay
14656,jhicks,Divanoodle,Eugene,Gray,Female,egray@gabtype.net,Monrovia,8.138.39.236,1950/11/08,24203.3,5602259689440173,bankcard
14657,sperez,Eayo,Brian,Welch,Female,bwelch@quatz.org,Calabasas,55.77.221.121,1956/08/17,20419.32,4041372773736455,visa
14658,sharper,Bubbletube,Howard,Simpson,Female,hsimpson@tanoodle.biz,Fullerton,151.222.109.214,1968/04/06,37175.79,3560334480635209,jcb
14659,amontgomery,Midel,Jerry,Day,Male,jday@chatterbridge.edu,Sausalito,50.69.154.50,1980/07/05,42577.58,3535495642349252,jcb
14660,kbarnes,Centidel,Sara,Burke,Male,sburke@yambee.name,Corcoran,144.163.142.2,1977/04/23,45596.68,490556075163784773,switch
14661,cmartinez,Voolia,Willie,Weaver,Male,wweaver@abatz.gov,Imperial Beach,89.154.67.31,1953/08/31,15802.24,67091977515306585,laser
14662,gdavis,Devpoint,Karen,Martinez,Female,kmartinez@buzzster.biz,Calabasas,215.93.61.253,1956/09/08,25063.84,3545235305562587,jcb
14663,abanks,Bubblemix,Cheryl,Carroll,Male,ccarroll@yombu.com,Orland,85.114.42.230,1971/02/01,2654.78,3566882860677070,jcb
14664,ghicks,Kazu,Eugene,Garcia,Male,egarcia@feedfire.biz,Chico,69.50.106.193,1953/10/06,31362.26,3537823920306207,jcb
14665,hgibson,Trunyx,Terry,Nichols,Male,tnichols@browsezoom.gov,Huntington Park,164.115.22.88,1984/10/25,38113.16,3582383957683857,jcb
14666,gbanks,Edgeify,Russell,Richardson,Male,rrichardson@tavu.name,Fontana,22.209.249.231,1984/05/21,24973.32,67069348945727659,laser
14667,ckelley,Feedfish,Martha,Stanley,Female,mstanley@zoonoodle.org,Laguna Hills,101.189.35.152,1987/07/22,16714.94,5610994098780831,bankcard
14668,aromero,Fiveclub,Phyllis,Bell,Male,pbell@kaymbo.edu,Riverbank,71.140.157.46,1958/12/29,2456.47,5602246066140310,bankcard
14669,wlong,Wordify,Juan,Fernandez,Female,jfernandez@roombo.info,Perris,52.112.211.118,1969/02/19,6528.1,3546217438458981,jcb
14670,rwells,Thoughtstorm,Carolyn,Gibson,Female,cgibson@quamba.biz,Daly City,10.199.106.30,1982/05/15,21742.08,3546211897347546,jcb
14671,croberts,Brainfire,Judy,Castillo,Female,jcastillo@feedspan.biz,Coronado,91.150.192.207,1965/05/12,10137.83,3557644368302531,jcb
14672,mwheeler,Janyx,David,Hughes,Male,dhughes@realmix.biz,American Canyon,77.160.161.76,1989/08/15,38230.2,3549586864835780,jcb
14673,jwood,Zava,Patrick,Howell,Male,phowell@zoombeat.org,Big Bear Lake,235.147.177.108,1981/03/05,27948.15,337941071632367,americanexpress
14674,rhenry,Babbleset,Carol,Sanders,Female,csanders@oyoba.mil,Auburn,152.206.168.45,1979/07/11,43864.69,30535099904848,diners-club-carte-blanche
14675,elong,Gabtype,Jean,Bradley,Male,jbradley@twinder.biz,Exeter,64.114.67.228,1980/08/16,25060.74,3577387262946278,jcb
14676,rramirez,Skalith,Lawrence,Gomez,Male,lgomez@realfire.edu,Parlier,221.49.60.157,1967/06/24,35047.35,374622388387754,americanexpress
14677,rlong,Jabbersphere,Pamela,Reynolds,Male,preynolds@oodoo.net,Port Hueneme,246.40.49.195,1962/01/20,46105.72,5108758480433930,mastercard
14678,pstone,Ailane,Alan,Nichols,Female,anichols@wordware.name,Marysville,188.49.249.160,1965/07/29,1820.4,3570679202573148,jcb
14679,bhamilton,Devshare,Ann,Franklin,Female,afranklin@feedmix.org,Orange,232.224.56.177,1962/08/23,38715.71,6761975811987832,maestro
14680,twatson,Yotz,Craig,Collins,Female,ccollins@mita.biz,Culver City,173.211.189.217,1958/02/27,5001.58,493674831659444921,switch
14681,tthomas,Kwideo,Daniel,Meyer,Male,dmeyer@eayo.org,Santa Monica,83.247.184.31,1976/05/07,26149.84,561036424107877590,china-unionpay
14682,rwashington,Pixonyx,Willie,Hayes,Female,whayes@dazzlesphere.name,Corona,253.68.122.233,1974/10/28,12670.09,633467267094973822,solo
14683,agonzalez,Topicstorm,Larry,Ferguson,Male,lferguson@dynazzy.biz,Scotts Valley,173.192.47.44,1982/07/07,3252.56,3528906232822002,jcb
